id,interval,previous_send_intervals_same_node,average_previous_send_intervals_same_node,previous_sender,malicious
9,11955,106758,59998,8,0
11,1913,59790,59998,9,0
12,317,59383,59998,11,1
13,203,59976,59998,12,1
14,480,60570,59998,13,1
6,3489,40821,59996,14,0
7,6065,35414,59995,6,0
2,2264,66446,59995,7,0
8,3321,30007,59993,2,0
3,3256,61039,59993,8,0
9,3294,24602,59991,3,0
10,5762,79196,59992,9,0
4,24307,111633,59996,10,0
5,6281,106227,59999,4,0
11,967,60006,59999,5,0
14,159,59165,59999,11,1
4,570,7977,59995,14,0
13,231,60446,59995,4,1
12,77,60726,59995,13,1
6,4860,61414,59995,12,0
5,11831,18695,59992,6,0
7,4953,72133,59993,5,0
9,5572,65570,59994,7,0
8,10731,82851,59995,9,0
3,5663,85258,59997,8,0
10,88,76290,59998,3,0
2,10616,102539,60001,10,0
11,4501,59852,60001,2,0
12,380,59195,60001,11,1
14,809,60882,60001,12,1
13,590,60671,60001,14,1
5,5888,49791,60000,13,0
9,7898,47164,60000,5,0
6,612,70132,60000,9,0
10,8212,39506,59999,6,0
7,916,62476,59999,10,0
8,8648,54821,59999,7,0
2,6304,44758,59998,8,0
3,9639,65101,59998,2,0
4,8426,117445,60002,3,0
14,2094,59227,60002,4,1
12,255,60291,60002,14,1
11,149,60820,60002,12,0
13,584,59625,60002,11,1
6,11250,56477,60002,13,0
5,6019,71006,60002,6,0
10,68,54352,60002,5,0
4,5120,25539,60000,10,0
9,587,68883,60000,4,0
8,4919,55414,60000,9,0
3,600,40071,59999,8,0
2,4891,54601,59998,3,0
7,392,69945,59999,2,0
11,24984,59414,59999,7,0
13,772,59602,59999,11,1
14,105,60695,59999,13,1
12,66,60506,59999,14,1
5,1348,43852,59998,12,0
3,3106,35664,59996,5,0
10,1430,48320,59995,3,0
4,12558,55758,59995,10,0
2,2809,47570,59994,4,0
9,2246,60226,59994,2,0
7,2615,52039,59994,9,0
8,14211,72133,59994,7,0
6,3099,91945,59997,8,0
11,15768,60133,59997,6,0
12,162,59352,59997,11,1
14,373,59791,59997,12,1
13,674,60570,59997,14,1
6,1062,18039,59994,13,0
5,3707,63820,59994,6,0
4,2875,49601,59993,5,0
3,3794,67383,59994,4,0
10,8961,74914,59995,3,0
9,3395,60696,59995,10,0
8,2606,46476,59994,9,0
7,3571,64258,59994,8,0
2,12046,81165,59996,7,0
13,17147,59164,59996,2,1
11,104,60477,59996,13,0
12,5,60320,59996,11,1
14,59,60006,59996,12,1
9,4252,39790,59994,14,0
7,6489,40102,59993,9,0
5,7110,72414,59994,7,0
6,10137,86258,59996,5,0
4,6895,86571,59997,6,0
2,6684,58882,59997,4,0
10,5133,85633,59999,2,0
3,6132,100726,60002,10,0
8,181,85945,60004,3,0
14,6839,59852,60004,8,1
12,3,59914,60004,14,1
11,26,59945,60004,12,0
13,834,60883,60004,11,1
2,11079,30227,60002,13,0
9,5464,73006,60003,2,0
6,832,50102,60002,9,0
4,12957,56164,60002,6,0
8,6005,44039,60001,4,0
5,1932,81133,60002,8,0
3,13043,59195,60002,5,0
10,4650,69977,60003,3,0
7,1134,107070,60006,10,0
12,1677,59633,60006,7,1
14,184,59820,60006,12,1
11,248,60039,60006,14,0
13,22,59227,60006,11,1
9,39168,81852,60007,13,0
6,50,81070,60009,9,0
3,1158,48291,60008,6,0
10,7804,51445,60007,3,0
7,353,50664,60007,10,0
4,455,77883,60008,7,0
8,8380,80258,60009,4,0
5,1150,79476,60011,8,0
2,29,106695,60014,5,0
11,689,59258,60014,2,0
12,287,59977,60014,11,1
14,621,60414,60014,12,1
13,551,60695,60014,14,1
9,12293,33820,60012,13,0
5,476,14946,60009,9,0
10,14255,39539,60008,5,0
6,163,48664,60007,10,0
2,456,29791,60005,6,0
7,14578,54383,60004,2,0
3,966,63506,60005,7,0
8,13588,60102,60005,3,0
4,744,69226,60005,8,0
11,1124,60102,60005,4,0
4,571,1695,60001,11,0
12,59,60445,60001,4,1
14,309,60133,60001,12,1
13,208,59790,60001,14,1
6,7780,40383,60000,13,0
7,6378,31727,59998,6,0
2,4701,51006,59997,7,0
10,10133,61758,59997,2,0
5,5026,81039,59999,10,0
8,14037,51070,59998,5,0
3,5694,70352,59999,8,0
9,1168,102414,60002,3,0
11,4006,60070,60002,9,0
14,345,59476,60002,11,1
13,739,60007,60002,14,1
12,15,60539,60002,13,1
10,4572,35602,60000,12,0
6,912,57726,60000,10,0
2,1205,47852,59999,6,0
7,13642,66195,60000,2,0
3,1716,28320,59998,7,0
8,12650,46664,59997,3,0
4,1496,96791,59999,8,0
9,13835,55133,59999,4,0
5,1226,77258,60000,9,0
14,7938,59946,60000,5,1
11,373,60664,60000,14,0
7,56,39290,59999,11,0
12,137,59758,59999,7,1
13,78,59851,59999,12,1
8,5244,30383,59997,13,0
3,3881,46914,59996,8,0
9,2544,21477,59993,3,0
4,2694,38006,59991,9,0
10,2943,72570,59992,4,0
5,3213,29101,59990,10,0
6,5325,80196,59992,5,0
2,8829,87820,59994,6,0
11,24439,59383,59993,2,0
14,283,60039,59993,11,1
12,128,59601,59993,14,1
13,298,59821,59993,12,1
10,23649,66164,59994,13,0
8,5501,83727,59995,10,0
3,1787,81633,59997,8,0
6,4376,69290,59998,3,0
9,5480,88945,60000,6,0
4,601,86852,60001,9,0
7,5077,106507,60005,4,0
2,795,72414,60006,7,0
5,5503,92071,60008,2,0
11,6248,59726,60008,5,0
8,328,30195,60006,11,0
14,487,60258,60006,8,1
12,441,60571,60006,14,1
13,141,60414,60006,12,1
6,3406,28507,60004,13,0
4,4394,26820,60001,6,0
9,3618,31039,59999,4,0
2,567,25133,59997,9,0
7,35423,61351,59997,2,0
5,4611,59664,59997,7,0
10,3099,91883,59999,5,0
3,1382,85977,60001,10,0
11,2299,60196,60001,3,0
12,224,59164,60001,11,1
2,438,47476,60000,12,0
14,58,60101,60000,2,1
13,614,60133,60000,14,1
10,2211,7226,59996,13,0
9,4332,55258,59996,10,0
5,12725,27382,59994,9,0
4,3813,75414,59995,5,0
3,4731,31445,59993,4,0
8,10276,99290,59996,3,0
7,4508,55321,59995,8,0
6,4028,103351,59998,7,0
11,12332,60290,59998,6,0
14,500,60070,59998,11,1
13,20,59476,59998,14,1
12,297,60883,59998,13,1
6,4172,17321,59995,12,0
3,3406,39539,59994,6,0
7,5159,29914,59992,3,0
4,2704,52133,59991,7,0
8,5381,42507,59990,4,0
5,3400,64727,59991,8,0
9,5650,83102,59992,5,0
10,8262,95696,59995,9,0
2,20367,118946,59999,10,0
11,188,59506,59999,2,0
12,537,59226,59999,11,1
14,122,59665,59999,12,1
13,301,59946,59999,14,1
6,4437,59914,59999,13,0
3,1250,57758,59998,6,0
5,10081,51195,59998,3,0
7,9953,72633,59999,5,0
9,10572,66070,59999,7,0
2,7598,45039,59998,9,0
8,2633,85351,60000,2,0
4,7745,98477,60002,8,0
10,3006,78790,60004,4,0
11,2117,60352,60004,10,0
13,647,60039,60004,11,1
14,42,60382,60004,13,1
12,191,60695,60004,14,1
10,53009,56006,60004,12,0
8,564,67321,60004,10,0
9,112,77664,60005,8,0
7,740,88976,60007,9,0
6,372,110632,60011,7,0
5,990,100291,60013,6,0
4,155,61945,60014,5,0
2,935,73258,60015,4,0
3,139,111601,60018,2,0
11,2424,60320,60018,3,0
14,96,59727,60018,11,1
12,255,59791,60018,14,1
13,233,60257,60018,12,1
10,1837,8852,60015,13,0
3,15726,20571,60012,10,0
4,2394,24039,60009,3,0
7,4889,30445,60007,4,0
8,2617,33914,60006,7,0
9,3581,37383,60004,8,0
2,14910,49101,60003,9,0
5,5315,55506,60003,2,0
6,2481,58977,60003,5,0
11,5580,59914,60003,6,0
14,377,60195,60003,11,1
12,66,60006,60003,14,1
13,329,60102,60003,12,1
8,23994,56633,60003,13,0
5,1525,34352,60001,8,0
9,149,54726,60001,5,0
2,254,40070,59999,9,0
6,171,32445,59997,2,0
10,28462,112820,60001,6,0
7,728,90539,60003,10,0
3,342,98164,60006,7,0
4,488,96258,60008,3,0
11,2748,59633,60008,4,0
14,35,59291,60008,11,1
12,627,59852,60008,14,1
13,547,60070,60008,12,1
4,4144,8101,60004,13,0
2,5373,43665,60003,4,0
10,6382,21414,60001,2,0
5,1870,52320,60000,10,0
3,5669,27883,59998,5,0
9,11356,69196,59999,3,0
7,5177,44758,59998,9,0
8,12929,88976,60000,7,0
6,5662,92539,60002,8,0
11,206,59977,60002,6,0
12,505,59820,60002,11,1
14,59,60506,60002,12,1
13,332,59664,60002,14,1
4,7551,63071,60002,13,0
10,26817,78133,60003,4,0
7,541,54602,60003,10,0
9,10511,70290,60004,7,0
6,322,46844,60003,9,0
3,1258,83226,60004,6,0
8,8681,62445,60004,3,0
5,1338,98914,60007,8,0
2,216,107382,60010,5,0
11,2314,60445,60010,2,0
14,471,60352,60010,11,1
12,3,60414,60010,14,1
13,360,60383,60010,12,1
8,1837,6539,60007,13,0
3,475,15695,60004,8,0
2,11267,16727,60001,3,0
7,517,39570,59999,2,0
6,11779,40516,59998,7,0
5,12394,41633,59997,6,0
10,193,64477,59997,5,0
4,11370,102664,60000,10,0
9,711,65506,60000,4,0
11,8162,59539,60000,9,0
14,252,59320,60000,11,1
13,770,59727,60000,14,1
12,46,60133,60000,13,1
7,3487,49164,60000,12,0
2,1514,51195,59999,7,0
6,10671,49570,59998,2,0
10,10962,47945,59997,6,0
5,1838,49976,59997,10,0
9,10650,48352,59996,5,0
4,1320,50383,59995,9,0
8,10380,108758,59999,4,0
3,2508,110791,60002,8,0
14,5768,59914,60002,3,1
12,379,59477,60002,14,1
11,213,60758,60002,12,0
13,459,60195,60002,11,1
3,13187,20006,59999,13,0
8,4088,26602,59997,3,0
10,7249,58039,59997,8,0
2,619,80291,59998,10,0
4,6876,51726,59998,2,0
9,5274,58320,59998,4,0
6,1394,83164,59999,9,0
5,13082,83446,60001,6,0
7,6452,114883,60005,5,0
11,922,59602,60005,7,0
12,130,59945,60005,11,1
13,17,59290,60005,12,1
14,292,60633,60005,13,1
2,1067,35506,60003,14,0
7,7799,10227,59999,2,0
3,1591,56852,59999,7,0
8,6806,59570,59999,3,0
5,6463,31539,59997,8,0
10,7474,66258,59998,5,0
6,788,52883,59997,10,0
4,14644,74195,59998,6,0
9,7993,76914,59999,4,0
11,4506,59570,59999,9,0
12,599,60039,59999,11,1
14,246,59976,59999,12,1
13,239,60507,59999,14,1
3,11062,60820,59999,13,0
5,2207,49758,59999,3,0
7,2077,66695,59999,5,0
9,2697,23633,59997,7,0
2,21161,98352,59999,9,0
4,2504,55291,59999,2,0
6,2291,72226,60000,4,0
8,2213,89164,60002,6,0
10,2875,78102,60003,8,0
11,9993,60164,60003,10,0
14,127,59446,60003,11,1
12,566,60258,60003,14,1
13,578,60351,60003,12,1
4,15863,34506,60001,13,0
2,7310,44320,60000,4,0
5,5346,75601,60001,2,0
8,4225,46883,60000,5,0
3,3381,85414,60002,8,0
6,4219,56696,60002,3,0
9,5325,87977,60004,6,0
7,7116,97790,60006,9,0
10,5021,69070,60007,7,0
11,806,59883,60007,10,0
13,709,59321,60007,11,1
14,74,60539,60007,13,1
12,128,60101,60007,14,1
9,3591,17445,60004,12,0
7,4678,15007,60001,9,0
5,5297,44570,60000,7,0
10,1381,16664,59997,5,0
8,4501,46227,59996,10,0
6,5163,43790,59995,8,0
4,5081,73352,59996,6,0
2,4872,70914,59997,4,0
3,12171,70133,59997,2,0
11,12580,60226,59997,3,0
14,315,59758,59997,11,1
13,82,59914,59997,14,1
12,359,60071,59997,13,1
8,6072,46695,59996,12,0
3,1069,20477,59994,8,0
10,4118,56383,59994,3,0
2,8867,45633,59993,10,0
4,4815,55320,59992,2,0
6,4606,65007,59993,4,0
5,14113,90165,59995,6,0
7,4389,99851,59997,5,0
9,5010,109539,60001,7,0
11,5881,59696,60001,9,0
14,220,59601,60001,11,1
6,238,29851,59999,14,0
12,266,59664,59999,6,1
7,206,11821,59995,12,0
13,404,60633,59995,7,1
4,2581,37914,59994,13,0
2,3247,45976,59993,4,0
10,18883,73726,59994,2,0
8,2877,81790,59995,10,0
5,3680,47882,59994,8,0
3,3544,87945,59996,5,0
9,21731,63758,59997,3,0
11,2913,60790,59997,9,0
14,0,60570,59997,11,1
12,317,60383,59997,14,1
13,203,59976,59997,12,1
10,4931,40196,59995,13,0
6,4038,69821,59996,10,0
2,4329,67446,59997,6,0
9,871,17602,59994,2,0
5,4350,47227,59993,9,0
8,4100,55007,59993,5,0
4,4619,84633,59994,8,0
7,4796,92414,59996,4,0
3,4841,62039,59997,7,0
13,22571,59446,59996,3,1
11,40,60006,59996,13,0
12,37,59726,59996,11,1
14,122,60165,59996,12,1
3,7488,30258,59994,14,0
9,1606,54570,59994,3,0
7,8428,45133,59993,9,0
4,15048,64977,59993,7,0
10,2006,89290,59995,4,0
2,6616,87539,59997,10,0
8,1633,79851,59999,2,0
6,8913,102414,60001,8,0
5,6831,99695,60004,6,0
11,1124,59852,60004,5,0
14,189,59882,60004,11,1
12,191,60195,60004,14,1
13,267,60539,60004,12,1
9,4918,56164,60004,13,0
5,4102,10791,60001,9,0
6,13510,31132,59999,5,0
2,4080,45758,59998,6,0
7,10048,79476,59999,2,0
3,4591,94101,60001,7,0
8,9057,67821,60002,3,0
10,437,76507,60003,8,0
4,3932,82445,60004,10,0
12,4349,59291,60004,4,1
11,149,59820,60004,12,0
13,584,59757,60004,11,1
14,12,60227,60004,13,1
2,2442,35601,60003,14,0
10,3883,15351,60000,2,0
9,4707,65883,60000,10,0
7,4802,38945,59999,9,0
6,4404,57477,59999,7,0
4,5207,30539,59997,6,0
3,5106,49071,59996,4,0
8,12400,52414,59995,3,0
5,10306,104006,59998,8,0
11,5561,59414,59998,5,0
13,772,59602,59998,11,1
14,105,59695,59998,13,1
12,66,60506,59998,14,1
5,10348,16852,59995,12,0
4,4094,48758,59995,5,0
3,5012,48664,59994,4,0
2,3798,80571,59995,3,0
9,1245,73226,59996,2,0
8,3826,45133,59995,9,0
7,4789,77039,59996,8,0
6,4310,76945,59997,7,0
10,14462,105320,60000,6,0
11,7306,60133,60000,10,0
14,535,59791,60000,11,1
10,73,7914,59997,14,0
12,554,60352,59997,10,1
13,47,60570,59997,12,1
7,1971,29258,59995,13,0
6,2091,27039,59993,7,0
5,2707,56820,59992,6,0
2,2248,46164,59992,5,0
9,20777,65696,59992,2,0
8,1606,63476,59992,9,0
4,5244,82601,59994,8,0
3,2794,80383,59995,4,0
11,19830,60477,59995,3,0
12,5,59320,59995,11,1
14,59,60006,59995,12,1
13,832,60164,59995,14,1
4,51,23571,59993,13,0
3,8949,29726,59991,4,0
10,868,70633,59991,3,0
2,6867,67882,59992,10,0
9,1685,48790,59991,2,0
8,7761,54945,59991,9,0
7,8728,93102,59993,8,0
6,8247,99258,59996,7,0
5,8863,105414,59999,6,0
14,7001,59852,59999,5,1
12,3,59914,59999,14,1
11,26,59945,59999,12,0
13,834,59883,59999,11,1
4,13332,73164,60000,13,0
2,2747,59227,59999,4,0
7,7017,48070,59999,2,0
5,3173,34133,59997,7,0
3,3043,80195,59998,5,0
10,3650,82977,60000,3,0
8,2375,69039,60000,10,0
6,3038,55102,60000,8,0
9,10168,90006,60002,6,0
14,10414,59820,60002,9,1
11,248,60039,60002,14,0
9,190,10852,59999,11,0
12,378,60633,59999,9,1
13,454,60227,59999,12,1
4,3988,50883,59998,13,0
7,14545,55664,59998,4,0
2,5014,67695,59998,7,0
8,821,49258,59998,2,0
3,6008,61291,59998,8,0
10,2804,60445,59998,3,0
5,5338,72476,59999,10,0
6,5700,66070,59999,5,0
14,14926,60414,59999,6,1
11,92,60258,59999,14,0
12,287,59977,59999,11,1
13,172,59695,59999,12,1
3,11187,40506,59998,13,0
8,2588,49102,59997,3,0
2,868,50791,59996,8,0
7,3578,59383,59996,2,0
5,12548,51946,59996,7,0
10,3255,60539,59996,5,0
4,495,90226,59998,10,0
9,3774,98820,60001,4,0
6,15894,69664,60001,9,0
12,5086,59445,60001,6,1
14,309,60133,60001,12,1
11,61,60102,60001,14,0
13,148,59791,60001,11,1
8,6054,52070,60001,13,0
9,3862,31414,59999,8,0
3,4832,63352,59999,9,0
6,13031,33383,59997,3,0
7,3378,72727,59998,6,0
2,7701,84006,60000,7,0
10,6133,70758,60000,2,0
4,4433,74696,60001,10,0
5,3593,82039,60003,4,0
11,5905,59070,60003,5,0
14,345,59476,60003,11,1
13,739,60006,60003,14,1
12,15,60539,60003,13,1
2,3689,24852,60000,12,0
3,4358,53320,60000,2,0
4,3146,21790,59997,3,0
8,18504,83664,59999,4,0
9,4331,84133,60001,8,0
10,3544,52602,60000,9,0
5,9682,54258,60000,10,0
6,3230,82726,60001,5,0
7,3847,83195,60003,6,0
14,4861,59946,60003,7,1
11,373,60664,60003,14,0
12,193,59758,60003,11,1
13,78,59851,60003,12,1
9,4669,30477,60001,13,0
8,575,35383,59999,9,0
5,8275,26101,59997,8,0
4,844,63006,59997,5,0
2,6310,76820,59998,4,0
10,10633,53570,59998,2,0
7,7479,44290,59997,10,0
6,1059,49196,59996,7,0
3,8281,99914,59999,6,0
11,10987,59383,59999,3,0
14,283,60039,59999,11,1
12,128,59601,59999,14,1
13,298,59821,59999,12,1
8,10150,64727,59999,13,0
10,499,39164,59998,8,0
3,12288,34633,59996,10,0
2,15329,77414,59997,3,0
6,47,58290,59997,2,0
4,81,83852,59998,6,0
7,16077,75507,60000,4,0
5,297,101070,60002,7,0
9,25,109945,60006,5,0
14,5039,60258,60006,9,1
11,185,60726,60006,14,0
12,256,60571,60006,11,1
13,141,60414,60006,12,1
3,1500,38977,60004,13,0
7,6908,14351,60001,3,0
2,7577,38133,60000,7,0
4,1815,39820,59998,2,0
8,7131,75195,59999,4,0
5,10088,40665,59998,8,0
9,7399,48039,59997,5,0
6,8988,73507,59998,9,0
11,7393,59196,59998,6,0
10,319,108883,60002,11,0
14,401,60101,60002,10,1
12,504,60164,60002,14,1
13,110,60133,60002,12,1
6,3624,12351,59998,13,0
8,5464,44290,59997,6,0
3,4724,72445,59998,8,0
9,12731,44258,59997,3,0
4,3538,72414,59998,9,0
10,13193,44289,59997,4,0
5,3994,72382,59998,10,0
7,5328,104321,60001,5,0
2,3732,100476,60003,7,0
11,2628,60290,60003,2,0
14,500,60070,60003,11,1
13,20,59476,60003,14,1
12,297,59883,60003,13,1
2,501,3946,60000,12,0
7,7236,14914,59997,2,0
3,6841,60539,59997,7,0
8,6244,71507,59997,3,0
4,6619,57133,59997,8,0
9,7431,68102,59998,4,0
5,6350,53727,59997,9,0
10,6912,64633,59998,5,0
6,6038,110321,60001,10,0
14,5176,59665,60001,6,1
13,301,59946,60001,14,1
11,40,60506,60001,13,0
12,537,60226,60001,11,1
2,18314,78039,60002,12,0
3,2796,66758,60003,2,0
4,1582,55477,60002,3,0
5,2499,44195,60001,4,0
6,1669,32914,60000,5,0
7,2284,81633,60001,6,0
8,1803,70351,60002,7,0
9,2769,59070,60002,8,0
10,1982,47790,60001,9,0
11,23117,59352,60001,10,0
13,647,60039,60001,11,1
14,42,60382,60001,13,1
12,191,59695,60001,14,1
7,3425,33976,59999,12,0
10,9584,37006,59997,7,0
9,7676,46664,59997,10,0
3,9331,68601,59997,9,0
2,6861,78258,59998,3,0
6,1920,71632,59999,2,0
5,7990,81291,60001,6,0
4,7155,90945,60003,5,0
8,1631,84321,60004,4,0
11,3867,60320,60004,8,0
14,96,59727,60004,11,1
12,255,59791,60004,14,1
13,233,60257,60004,12,1
10,2837,49852,60004,13,0
3,726,33571,60002,10,0
7,3283,63445,60002,3,0
4,4111,17039,59999,7,0
8,3506,18914,59996,4,0
5,4806,32506,59995,8,0
2,3685,46101,59994,5,0
9,32090,94383,59996,2,0
6,3706,79977,59997,9,0
11,580,59914,59997,6,0
14,377,60195,59997,11,1
12,66,60006,59997,14,1
13,329,60102,59997,12,1
2,11922,49070,59997,13,0
7,6361,71539,59997,2,0
8,1711,65633,59998,7,0
9,2674,27726,59996,8,0
10,1887,81820,59997,9,0
3,18070,99164,60000,10,0
4,1488,93258,60002,3,0
5,2406,87352,60004,4,0
6,1574,49445,60003,5,0
11,10768,59633,60003,6,0
12,662,59852,60003,11,1
14,373,60291,60003,12,1
13,174,60070,60003,14,1
3,27438,44883,60002,13,0
5,4331,45320,60001,3,0
7,4202,77758,60002,5,0
2,4546,88665,60004,7,0
9,277,78196,60005,2,0
4,4350,61101,60005,9,0
6,4418,61539,60005,4,0
8,4338,93976,60008,6,0
11,4868,59977,60008,8,0
10,131,94414,60010,11,0
12,374,59820,60010,10,1
14,59,59506,60010,12,1
3,332,32226,60008,14,0
13,0,59664,60008,3,1
5,4019,31914,60006,13,0
9,12401,35290,60005,5,0
4,1131,32071,60003,9,0
6,4105,31758,60001,4,0
10,12712,35133,59999,6,0
7,5541,63602,59999,10,0
2,1326,60382,59999,7,0
8,16446,63445,60000,2,0
11,1868,60445,60000,8,0
14,471,60352,60000,11,1
12,3,60414,60000,14,1
13,360,60383,60000,12,1
5,2269,58633,60000,13,0
3,10043,72695,60001,5,0
9,2231,58506,60000,3,0
7,9553,44570,59999,9,0
6,2779,65602,60000,7,0
4,9957,79664,60001,6,0
10,2630,65477,60001,4,0
2,7117,65727,60002,10,0
8,2258,51539,60001,2,0
2,9937,12195,59998,8,0
11,931,60539,59998,2,0
13,22,59727,59998,11,1
12,46,60133,59998,13,1
14,184,60320,59998,12,1
3,146,47791,59997,14,0
6,5342,38570,59996,3,0
7,815,42164,59995,6,0
10,6147,32945,59993,7,0
4,19808,55383,59993,10,0
5,1030,90976,59995,4,0
8,5350,49758,59994,5,0
9,1300,85352,59996,8,0
12,19355,59477,59996,9,1
11,213,59758,59996,12,0
14,408,59914,59996,11,1
13,51,60195,59996,14,1
2,143,61291,59996,13,0
4,4876,32726,59994,2,0
6,4668,64164,59994,4,0
8,4588,35602,59993,6,0
10,5249,67039,59993,8,0
3,13663,93006,59995,10,0
5,4582,64446,59996,3,0
7,4452,95883,59998,5,0
9,5072,67320,59998,7,0
11,11850,59602,59998,9,0
12,130,59945,59998,11,1
14,309,59633,59998,12,1
13,709,60291,59998,14,1
4,3923,59195,59998,13,0
3,6825,37852,59997,4,0
9,2168,25914,59995,3,0
7,8241,39227,59993,9,0
5,8860,52539,59993,7,0
10,8474,79258,59994,5,0
2,5867,104506,59997,10,0
8,2196,92570,59999,2,0
6,8725,105883,60002,8,0
12,3742,60039,60002,6,1
14,246,59976,60002,12,1
11,155,60570,60002,14,0
13,84,59506,60002,11,1
10,2087,23102,60000,13,0
4,2621,60291,60000,10,0
8,8504,26164,59997,4,0
2,2992,31352,59996,8,0
6,8795,29226,59994,2,0
5,4270,58758,59993,6,0
9,8774,84633,59995,5,0
3,3019,89820,59997,9,0
7,8284,87695,59999,3,0
11,9734,59164,59999,7,0
12,693,60258,59999,11,1
14,434,60446,59999,12,1
13,144,60351,59999,14,1
5,1519,32601,59997,13,0
9,1150,24977,59995,5,0
4,5194,63506,59995,9,0
8,32881,87883,59997,4,0
3,6381,66414,59997,8,0
7,660,58790,59997,3,0
2,5388,97320,60000,7,0
6,1171,89696,60002,2,0
10,1462,114070,60005,6,0
14,3589,59539,60005,10,1
12,128,60101,60005,14,1
11,89,60883,60005,12,0
13,709,60321,60005,11,1
10,5149,9664,60002,13,0
4,745,58352,60002,10,0
6,8919,20790,59999,4,0
3,3124,31133,59997,6,0
5,8831,85570,59999,3,0
7,8703,48007,59998,5,0
9,9322,102445,60001,7,0
8,10857,75227,60002,9,0
2,1116,63914,60002,8,0
11,1751,59226,60002,2,0
14,315,59758,60002,11,1
12,441,60071,60002,14,1
8,72,3695,59999,12,0
13,569,59914,59999,8,1
6,8906,54007,59998,13,0
9,2512,26539,59996,6,0
4,6882,72320,59997,9,0
7,2108,44851,59996,4,0
2,7077,30633,59994,7,0
5,2534,63165,59994,2,0
3,9481,81477,59995,5,0
10,11118,105383,59998,3,0
12,8405,59664,59998,10,1
11,276,60696,59998,12,0
14,220,60601,59998,11,1
13,114,59633,59998,14,1
6,124,50851,59998,13,0
10,1587,10726,59995,6,0
5,5557,36882,59993,10,0
9,1275,56758,59993,5,0
4,5038,54914,59993,9,0
8,1007,74790,59993,4,0
3,6224,40945,59992,8,0
7,784,60821,59992,3,0
2,5232,58976,59992,7,0
7,32182,37414,59991,2,0
11,446,59790,59991,7,0
14,0,59570,59991,11,1
5,39,52227,59990,14,0
12,278,60383,59990,5,1
13,203,59976,59990,12,1
8,14619,60007,59990,13,0
6,350,74821,59991,8,0
4,269,61633,59991,6,0
2,60,48446,59991,4,0
3,16577,71039,59991,2,0
10,11056,101196,59994,3,0
9,16238,110602,59997,10,0
11,317,60006,59997,9,0
12,37,59726,59997,11,1
14,122,60165,59997,12,1
13,801,60446,59997,14,1
2,3391,48539,59997,13,0
8,3633,52851,59996,2,0
3,7663,43258,59995,8,0
9,3606,19570,59992,3,0
4,6476,69977,59993,9,0
10,4006,46290,59992,4,0
5,6993,96695,59995,10,0
6,10169,91414,59997,5,0
7,10784,118133,60000,6,0
11,2171,59852,60000,7,0
14,189,59882,60000,11,1
12,191,60195,60000,14,1
13,267,59539,60000,12,1
9,3918,45164,59999,13,0
6,10612,28132,59997,9,0
4,6145,55445,59997,6,0
2,5935,82758,59998,4,0
10,4133,61507,59999,2,0
8,5563,88821,60000,10,0
7,5352,44476,59999,8,0
5,6362,71791,60000,7,0
3,6229,99101,60003,5,0
11,4924,59820,60003,3,0
13,584,59757,60003,11,1
14,12,60227,60003,13,1
12,255,60291,60003,14,1
4,4190,43539,60002,12,0
9,6587,66883,60002,4,0
5,2225,25006,60000,9,0
10,6068,48351,59999,5,0
2,117,52601,59999,10,0
7,6392,43945,59998,2,0
3,2717,34071,59996,7,0
8,5400,57414,59996,3,0
6,15287,94477,59998,8,0
14,10457,59695,59998,6,1
12,66,59506,59998,14,1
11,57,60414,59998,12,0
8,266,26133,59996,11,0
13,506,60602,59996,8,1
3,9625,41664,59995,13,0
5,894,57852,59994,3,0
9,6149,66226,59995,5,0
4,8945,81758,59996,9,0
6,980,37945,59995,4,0
10,6462,74320,59996,6,0
7,10228,78039,59997,10,0
2,9140,93571,59999,7,0
14,6473,59791,59999,2,1
11,465,60133,59999,14,0
12,162,60352,59999,11,1
13,47,59570,59999,12,1
5,4769,53820,59999,13,0
2,7248,19164,59996,5,0
3,7421,69383,59997,2,0
8,8962,88476,59999,3,0
9,7394,78696,60000,8,0
10,6605,68914,60000,9,0
6,663,76039,60001,10,0
7,6909,66258,60002,6,0
4,7673,91601,60004,7,0
11,1624,59477,60004,4,0
14,64,60006,60004,11,1
13,832,60164,60004,14,1
12,109,60320,60004,13,1
5,2910,58414,60004,12,0
9,6401,33790,60002,5,0
6,1736,28258,60000,9,0
10,6712,35633,59998,6,0
7,2041,30102,59996,10,0
8,8272,59945,59996,7,0
2,8554,84882,59998,8,0
3,9265,86726,60000,2,0
4,8051,56571,60000,3,0
14,4969,59852,60000,4,1
11,29,59945,60000,14,0
13,834,59883,60000,11,1
12,140,59914,60000,13,1
9,4403,55006,59999,12,0
3,2769,21195,59997,9,0
8,3025,42039,59995,3,0
2,2742,36227,59994,8,0
5,13190,83133,59995,2,0
10,3693,71977,59996,5,0
4,2370,38164,59995,10,0
7,12764,85070,59996,4,0
6,6279,100102,59999,7,0
11,7830,60039,59999,6,0
12,568,59633,59999,11,1
14,184,60820,59999,12,1
13,270,60227,59999,14,1
4,3988,31883,59997,13,0
5,7530,45476,59996,4,0
9,650,67852,59997,5,0
2,5379,64695,59997,9,0
6,671,27070,59995,2,0
10,962,49445,59994,6,0
3,6196,78291,59996,10,0
7,157,40664,59994,3,0
8,6835,82258,59996,7,0
14,26776,59414,59996,8,1
11,92,60258,59996,14,0
